Date:	Sun, Mar 09, 2014		
measured by:	Rotem		
HOPG fresh from the GB, after "anneal", belongs to neg polarity experiment			
Time [s]	CPD stream	Light	SPV
1144.001000	-701.038000		
1144.501000	-700.806000		
1145.001000	-700.691000		
1145.501000	-700.972000		
1146.001000	-700.826000		
1146.501000	-700.929000		
1147.001000	-700.644000		
1147.501000	-700.992000		
1148.001000	-700.771000		
1148.501000	-700.523000		
1149.001000	-700.501000		
1149.501000	-700.543000		
1150.001000	-700.690000		
1150.501000	-700.386000		
1151.001000	-700.710000		
1151.501000	-700.692000		
1152.001000	-700.748000		
1152.501000	-701.173000		
1153.001000	-701.434000		
1153.501000	-701.214000		
1154.001000	-701.036000		
1154.501000	-700.849000		
1155.001000	-700.684000		
1155.501000	-700.112000		
1156.001000	-700.007000		
1156.501000	-700.267000		
1157.001000	-700.315000		
1157.501000	-700.249000		
1158.001000	-700.529000		
1158.501000	-700.388000		
1159.001000	-700.235000		
1159.501000	-700.195000		
1160.001000	-700.473000		
1160.501000	-700.540000		
1161.001000	-700.562000		
1161.501000	-700.531000		
1162.001000	-700.612000		
1162.501000	-700.773000		
1163.001000	-700.707000		
1163.501000	-700.506000		
1164.001000	-700.832000		
1164.501000	-700.840000		
1165.001000	-700.837000		
1165.501000	-700.451000		
1166.001000	-700.444000		
1166.501000	-701.094000		
1167.001000	-700.901000		
1167.501000	-700.777000		
1168.001000	-700.761000		
1168.501000	-700.535000		
1169.001000	-700.744000		
1169.501000	-700.942000		
1170.001000	-700.712000		
1170.501000	-700.574000		
1171.001000	-700.621000		
1171.501000	-700.361000		
1172.001000	-699.968000		
1172.501000	-700.073000		
1173.001000	-700.201000		
1173.501000	-700.514000		
1174.001000	-700.429000		
1174.501000	-700.149000		
1175.001000	-700.403000		
1175.501000	-700.352000		
1176.001000	-700.193000		
1176.501000	-700.505000		
1177.001000	-700.294000		
1177.501000	-700.386000		
1178.001000	-700.479000		
1178.501000	-700.136000		
1179.001000	-699.876000		
1179.501000	-700.058000		
1180.001000	-699.706000		
1180.501000	-699.555000		
1181.001000	-699.628000		
1181.501000	-699.535000		
1182.001000	-699.649000		
1182.501000	-699.864000		
1183.001000	-700.117000		
1183.501000	-700.186000		
1184.001000	-700.157000		
1184.501000	-700.130000		
1185.001000	-700.541000		
1185.501000	-700.305000		
1186.001000	-700.679000		
1186.501000	-700.596000		
1187.001000	-700.538000		
1187.501000	-700.355000		
1188.001000	-700.083000		
1188.501000	-699.935000		
1189.001000	-699.653000		
1189.501000	-699.886000		
1190.001000	-699.982000		
1190.501000	-700.504000		
1191.001000	-700.220000		
1191.501000	-700.290000		
1192.001000	-700.531000		
1192.501000	-700.514000		
1193.001000	-700.430000		
1193.501000	-699.762000		
1194.001000	-699.777000		
1194.501000	-700.043000		
1195.001000	-699.776000		
1195.501000	-699.636000		
1196.001000	-699.586000		
1196.501000	-699.653000		
1197.001000	-699.623000		
1197.501000	-699.839000		
1198.001000	-699.848000		
1198.501000	-699.876000		
1199.001000	-700.080000		
1199.501000	-699.807000		
1200.001000	-699.776000		
1200.501000	-700.107000		
1201.001000	-700.324000		
1201.501000	-700.251000		
1202.001000	-700.225000		
1202.501000	-700.155000		
1203.001000	-700.169000		
1203.501000	-699.949000		
1204.001000	-699.727000		
1204.501000	-700.074000		
1205.001000	-700.380000		
1205.501000	-700.255000		
1206.001000	-700.045000		
1206.501000	-700.155000		
1207.001000	-699.995000		
1207.501000	-700.040000		
1208.001000	-700.005000		
1208.501000	-700.164000		
1209.001000	-700.221000		
1209.501000	-700.286000		
1210.001000	-699.964000		
1210.501000	-699.979000		
1211.001000	-699.551000		
1211.501000	-699.178000		
1212.001000	-699.254000		
1212.501000	-699.145000		
1213.001000	-699.507000		
1213.501000	-699.557000		
1214.001000	-699.522000		
1214.501000	-699.865000		
1215.001000	-699.761000		
1215.501000	-699.999000		
1216.001000	-699.870000		
1216.501000	-699.605000		
1217.001000	-699.847000		
1217.501000	-700.139000		
1218.001000	-699.679000		
1218.501000	-699.730000		
1219.001000	-699.566000		
1219.501000	-699.347000		
1220.001000	-699.404000		
1220.501000	-699.410000		
1221.001000	-699.716000		
1221.501000	-699.334000		
1222.001000	-699.543000		
1222.501000	-699.857000		
1223.001000	-699.591000		
1223.501000	-699.579000		
1224.001000	-699.873000		
1224.501000	-699.890000		
1225.001000	-699.738000		
1225.501000	-699.865000		
1226.001000	-700.035000		
1226.501000	-699.609000		
1227.001000	-699.433000		
1227.501000	-699.185000		
1228.001000	-699.178000		
1228.501000	-699.512000		
1229.001000	-699.791000		
1229.501000	-700.089000		
1230.001000	-700.137000		
1230.501000	-699.832000		
1231.001000	-699.618000		
1231.501000	-699.340000		
1232.001000	-699.758000		
1232.501000	-699.815000		
1233.001000	-699.787000		
1233.501000	-699.539000		
1234.001000	-699.653000		
1234.501000	-699.780000		
1235.001000	-699.374000		
1235.501000	-699.478000		
1236.001000	-699.376000		
1236.501000	-699.341000		
1237.001000	-699.521000		
1237.501000	-699.471000		
1238.001000	-699.627000		
1238.501000	-699.681000		
1239.001000	-699.641000		
1239.501000	-699.654000		
1240.001000	-699.811000		
1240.501000	-699.652000		
1241.001000	-699.571000		
1241.501000	-699.773000		
1242.001000	-699.783000		
1242.501000	-699.377000		
1243.001000	-698.883000		
1243.501000	-699.347000		
1244.001000	-699.375000		
1244.501000	-699.500000		
1245.001000	-699.540000		
1245.501000	-699.141000		
1246.001000	-699.060000		
1246.501000	-699.428000		
1247.001000	-699.302000		
1247.501000	-699.109000		
1248.001000	-699.151000		
1248.501000	-699.449000		
1249.001000	-699.152000		
1249.501000	-698.785000		
1250.001000	-698.856000		
1250.501000	-699.144000		
1251.001000	-698.916000		
1251.501000	-699.080000		
1252.001000	-699.366000		
1252.501000	-699.308000		
1253.001000	-699.326000		
1253.501000	-699.555000		
1254.001000	-699.522000		
1254.501000	-699.617000		
1255.001000	-699.522000		
1255.501000	-699.422000		
1256.001000	-699.175000		
1256.501000	-699.193000		
1257.001000	-699.360000		
1257.501000	-699.126000		
1258.001000	-699.197000		
1258.501000	-698.954000		
1259.001000	-698.992000		
1259.501000	-698.972000		
1260.001000	-699.212000		
1260.501000	-699.383000		
1261.001000	-699.457000		
1261.501000	-699.436000		
1262.001000	-699.571000		
1262.501000	-699.218000		
1263.001000	-699.334000		
1263.501000	-699.396000		
1264.001000	-699.187000		
1264.501000	-698.725000		
1265.001000	-699.211000		
1265.501000	-699.151000		
1266.001000	-698.982000		
1266.501000	-699.020000		
1267.001000	-698.830000		
1267.501000	-699.148000		
1268.001000	-699.368000		
1268.501000	-699.722000		
1269.001000	-699.711000		
1269.501000	-699.582000		
1270.001000	-699.787000		
1270.501000	-699.556000		
1271.001000	-699.560000		
1271.501000	-699.385000		
1272.001000	-699.198000		
1272.501000	-699.271000		
1273.001000	-699.286000		
1273.501000	-699.388000		
1274.001000	-699.199000		
1274.501000	-698.958000		
1275.001000	-699.113000		
1275.501000	-699.351000		
1276.001000	-698.950000		
1276.501000	-699.400000		
1277.001000	-699.491000		
1277.501000	-699.315000		
1278.001000	-699.036000		
1278.501000	-699.053000		
1279.001000	-698.984000		
1279.501000	-699.005000		
1280.001000	-699.232000		
1280.501000	-699.300000		
1281.001000	-699.193000		
1281.501000	-699.129000		
1282.001000	-698.770000		
1282.501000	-698.774000		
1283.001000	-699.030000		
1283.501000	-698.774000		
1284.001000	-698.745000		
1284.501000	-698.697000		
1285.001000	-699.195000		
1285.501000	-699.227000		
1286.001000	-699.224000		
1286.501000	-699.123000		
1287.001000	-699.239000		
1287.501000	-698.979000		
1288.001000	-699.268000		
1288.501000	-699.437000		
1289.001000	-699.209000		
1289.501000	-699.360000		
1290.001000	-699.259000		
1290.501000	-698.986000		
1291.001000	-698.819000		
1291.501000	-698.945000		
1292.001000	-699.426000		
1292.501000	-699.026000		
1293.001000	-699.268000		
1293.501000	-699.534000		
1294.001000	-699.339000		
1294.501000	-699.139000		
1295.001000	-699.406000		
1295.501000	-699.076000		
1296.001000	-698.954000		
1296.501000	-699.302000		
1297.001000	-699.081000		
1297.501000	-699.076000		
1298.001000	-698.935000		
1298.501000	-698.887000		
1299.001000	-698.953000		
1299.501000	-699.077000		
1300.001000	-699.416000		
1300.501000	-699.265000		
1301.001000	-699.405000		
1301.501000	-699.303000		
1302.001000	-699.104000		
1302.501000	-699.173000		
1303.001000	-699.211000		
1303.501000	-699.090000		
1304.001000	-698.708000		
1304.501000	-698.639000		
1305.001000	-698.666000		
1305.501000	-698.561000		
1306.001000	-698.508000		
1306.501000	-698.438000		
1307.001000	-698.502000		
1307.501000	-698.647000		
1308.001000	-699.026000		
1308.501000	-698.922000		
1309.001000	-699.008000		
1309.501000	-698.956000		
1310.001000	-698.887000		
1310.501000	-698.628000		
1311.001000	-698.777000		
1311.501000	-699.177000		
1312.001000	-698.832000		
1312.501000	-698.915000		
1313.001000	-699.009000		
1313.501000	-698.935000		
1314.001000	-698.409000		
1314.501000	-698.326000		
1315.001000	-698.383000		
1315.501000	-698.742000		
1316.001000	-698.619000		
1316.501000	-698.957000		
1317.001000	-698.739000		
1317.501000	-698.518000		
1318.001000	-698.543000		
1318.501000	-698.312000		
1319.001000	-698.214000		
1319.501000	-698.470000		
1320.001000	-698.714000		
1320.501000	-698.388000		
1321.001000	-698.024000		
1321.501000	-698.249000		
1322.001000	-698.317000		
1322.501000	-697.869000		
1323.001000	-698.462000		
1323.501000	-698.280000		
1324.001000	-698.348000		
1324.501000	-698.780000		
1325.001000	-698.741000		
1325.501000	-698.418000		
1326.001000	-698.532000		
1326.501000	-698.566000		
1327.001000	-698.557000		
1327.501000	-698.272000		
1328.001000	-698.109000		
1328.501000	-698.111000		
1329.001000	-698.231000		
1329.501000	-698.354000		
1330.001000	-698.489000		
1330.501000	-698.312000		
1331.001000	-698.341000		
1331.501000	-698.336000		
1332.001000	-698.287000		
1332.501000	-698.675000		
1333.001000	-698.707000		
1333.501000	-698.167000		
1334.001000	-698.265000		
1334.501000	-698.739000		
1335.001000	-698.633000		
1335.501000	-698.501000		
1336.001000	-698.309000		
1336.501000	-698.576000		
1337.001000	-698.681000		
1337.501000	-698.661000		
1338.001000	-698.692000		
1338.501000	-698.683000		
1339.001000	-698.346000		
1339.501000	-698.258000		
1340.001000	-698.389000		
1340.501000	-698.706000		
1341.001000	-698.822000		
1341.501000	-699.023000		
1342.001000	-698.849000		
1342.501000	-698.644000		
1343.001000	-698.529000		
1343.501000	-698.601000		
1344.001000	-698.402000		
1344.501000	-698.391000		
1345.001000	-698.045000		
1345.501000	-697.990000		
1346.001000	-697.723000		
1346.501000	-697.857000		
1347.001000	-697.913000		
1347.501000	-698.546000		
1348.001000	-698.776000		
1348.501000	-698.138000		
1349.001000	-697.948000		
1349.501000	-698.453000		
1350.001000	-698.423000		
1350.501000	-698.025000		
1351.001000	-697.986000		
1351.501000	-697.948000		
1352.001000	-697.998000		
1352.501000	-697.745000		
1353.001000	-697.573000		
1353.501000	-697.850000		
1354.001000	-698.067000		
1354.501000	-697.819000		
1355.001000	-698.032000		
1355.501000	-698.396000		
1356.001000	-698.412000		
1356.501000	-698.478000		
1357.001000	-698.285000		
1357.501000	-698.588000		
1358.001000	-698.737000		
1358.501000	-698.675000		
1359.001000	-698.095000		
1359.501000	-697.951000		
1360.001000	-697.786000		
1360.501000	-697.890000		
1361.001000	-698.024000		
1361.501000	-697.821000		
1362.001000	-697.720000		
1362.501000	-698.068000		
1363.001000	-698.152000		
1363.501000	-698.477000		
1364.001000	-698.603000		
1364.501000	-698.419000		
1365.001000	-698.200000		
1365.501000	-698.348000		
1366.001000	-698.362000		
1366.501000	-698.231000		
1367.001000	-698.134000		
1367.501000	-698.230000		
1368.001000	-698.173000		
1368.501000	-697.722000		
1369.001000	-697.592000		
1369.501000	-697.580000		
1370.001000	-697.492000		
1370.501000	-697.781000		
1371.001000	-697.943000		
1371.501000	-697.693000		
1372.001000	-698.442000		
1372.501000	-698.702000		
1373.001000	-698.392000		
1373.501000	-698.067000		
1374.001000	-698.126000		
1374.501000	-698.203000		
1375.001000	-698.087000		
1375.501000	-698.008000		
1376.001000	-698.233000		
1376.501000	-698.128000		
1377.001000	-698.152000		
1377.501000	-698.046000		
1378.001000	-698.111000		
1378.501000	-698.411000		
1379.001000	-698.340000		
1379.501000	-698.318000		
1380.001000	-698.498000		
1380.501000	-698.646000		
1381.001000	-698.613000		
1381.501000	-698.410000		
1382.001000	-698.189000		
1382.501000	-698.284000		
1383.001000	-698.214000		
1383.501000	-697.988000		
1384.001000	-698.073000		
1384.501000	-698.166000		
1385.001000	-698.152000		
1385.501000	-697.925000		
1386.001000	-697.930000		
1386.501000	-698.175000		
1387.001000	-698.129000		
1387.501000	-698.123000		
1388.001000	-697.719000		
1388.501000	-698.032000		
1389.001000	-698.309000		
1389.501000	-698.485000		
1390.001000	-698.493000		
1390.501000	-698.032000		
1391.001000	-697.921000		
1391.501000	-697.865000		
1392.001000	-697.804000		
1392.501000	-697.803000		
1393.001000	-697.692000		
1393.501000	-697.572000		
1394.001000	-697.472000		
1394.501000	-697.559000		
1395.001000	-697.996000		
1395.501000	-698.204000		
1396.001000	-698.185000		
1396.501000	-697.809000		
1397.001000	-697.896000		
1397.501000	-697.966000		
1398.001000	-697.845000		
1398.501000	-697.442000		
1399.001000	-697.676000		
1399.501000	-697.865000		
1400.001000	-697.633000		
1400.501000	-697.690000		
1401.001000	-697.641000		
1401.501000	-697.832000		
1402.001000	-697.534000		
1402.501000	-697.595000		
1403.001000	-697.703000		
1403.501000	-697.641000		
1404.001000	-697.707000		
1404.501000	-697.543000		
1405.001000	-697.536000		
1405.501000	-697.537000		
1406.001000	-697.678000		
1406.501000	-697.881000		
1407.001000	-697.608000		
1407.501000	-697.606000		
1408.001000	-697.257000		
1408.501000	-697.269000		
1409.001000	-697.574000		
1409.501000	-697.749000		
1410.001000	-697.542000		
1410.501000	-697.741000		
1411.001000	-698.017000		
1411.501000	-697.874000		
1412.001000	-697.812000		
1412.501000	-698.122000		
1413.001000	-698.119000		
1413.501000	-698.251000		
1414.001000	-697.909000		
1414.501000	-697.390000		
1415.001000	-697.655000		
1415.501000	-697.463000		
1416.001000	-697.453000		
1416.501000	-697.684000		
1417.001000	-697.538000		
1417.501000	-697.756000		
1418.001000	-697.951000		
1418.501000	-697.833000		
1419.001000	-697.764000		
1419.501000	-697.967000		
1420.001000	-698.172000		
1420.501000	-698.069000		
1421.001000	-697.869000		
1421.501000	-697.818000		
1422.001000	-697.935000		
1422.501000	-697.676000		
1423.001000	-697.603000		
1423.501000	-697.841000		
1424.001000	-697.958000		
1424.501000	-697.566000		
1425.001000	-697.521000		
1425.501000	-697.609000		
1426.001000	-697.851000		
1426.501000	-697.705000		
1427.001000	-697.925000		
1427.501000	-697.620000		
1428.001000	-697.500000		
1428.501000	-697.407000		
1429.001000	-697.593000		
1429.501000	-697.634000		
1430.001000	-697.860000		
1430.501000	-697.807000		
1431.001000	-697.444000		
1431.501000	-697.481000		
1432.001000	-697.192000		
1432.501000	-697.343000		
1433.001000	-697.036000		
1433.501000	-697.284000		
1434.001000	-697.608000		
1434.501000	-697.452000		
1435.001000	-697.226000		
1435.501000	-697.495000		
1436.001000	-697.746000		
1436.501000	-697.759000		
1437.001000	-697.599000		
1437.501000	-697.720000		
1438.001000	-697.409000		
1438.501000	-697.231000		
1439.001000	-697.477000		
1439.501000	-697.644000		
1440.001000	-697.439000		
1440.501000	-697.369000		
1441.001000	-697.199000		
1441.501000	-697.136000		
1442.001000	-697.386000		
1442.501000	-697.442000		
1443.001000	-697.256000		
1443.501000	-697.276000		
1444.001000	-697.484000		
1444.501000	-697.595000		
1445.001000	-697.570000		
1445.501000	-697.545000		
1446.001000	-697.112000		
1446.501000	-697.301000		
1447.001000	-697.706000		
1447.501000	-697.431000		
1448.001000	-697.316000		
1448.501000	-696.958000		
1449.001000	-697.020000		
1449.501000	-696.971000		
1450.001000	-697.303000		
1450.501000	-697.336000		
1451.001000	-697.262000		
1451.501000	-697.173000		
1452.001000	-697.446000		
1452.501000	-697.333000		
1453.001000	-697.302000		
1453.501000	-697.482000		
1454.001000	-697.250000		
1454.501000	-697.003000		
1455.001000	-697.034000		
1455.501000	-696.842000		
1456.001000	-696.765000		
1456.501000	-697.031000		
1457.001000	-697.305000		
1457.501000	-697.531000		
1458.001000	-697.234000		
1458.501000	-697.449000		
1459.001000	-697.234000		
1459.501000	-697.496000		
1460.001000	-697.890000		
1460.501000	-697.838000		
1461.001000	-697.222000		
1461.501000	-697.034000		
1462.001000	-697.089000		
1462.501000	-696.903000		
1463.001000	-696.922000		
1463.501000	-696.986000		
1464.001000	-697.055000		
1464.501000	-697.181000		
1465.001000	-697.205000		
1465.501000	-697.543000		
1466.001000	-697.085000		
1466.501000	-697.259000		
1467.001000	-697.547000		
1467.501000	-697.392000		
1468.001000	-697.734000		
1468.501000	-697.560000		
1469.001000	-697.588000		
1469.501000	-696.954000		
1470.001000	-696.954000		
1470.501000	-696.910000		
1471.001000	-696.909000		
1471.501000	-697.137000		
1472.001000	-696.939000		
1472.501000	-696.788000		
1473.001000	-696.892000		
1473.501000	-696.782000		
1474.001000	-696.953000		
1474.501000	-697.260000		
1475.001000	-697.538000		
1475.501000	-697.344000		
1476.001000	-697.080000		
1476.501000	-696.970000		
1477.001000	-697.305000		
1477.501000	-697.404000		
1478.001000	-697.400000		
1478.501000	-697.523000		
1479.001000	-697.126000		
1479.501000	-696.764000		
1480.001000	-696.767000		
1480.501000	-696.800000		
1481.001000	-697.006000		
1481.501000	-697.034000		
1482.001000	-697.359000		
1482.501000	-697.281000		
1483.001000	-696.893000		
1483.501000	-696.933000		
1484.001000	-697.040000		
1484.501000	-696.826000		
1485.001000	-696.859000		
1485.501000	-696.939000		
1486.001000	-697.017000		
1486.501000	-696.843000		
1487.001000	-696.696000		
1487.501000	-696.576000		
1488.001000	-697.127000		
1488.501000	-696.875000		
1489.001000	-696.797000		
1489.501000	-697.328000		
1490.001000	-696.954000		
1490.501000	-696.775000		
1491.001000	-696.715000		
1491.501000	-696.736000		
1492.001000	-696.667000		
1492.501000	-696.592000		
1493.000000	-696.874000		
1493.500000	-697.155000		
1494.000000	-696.639000		
1494.500000	-696.760000		
1495.000000	-696.972000		
1495.500000	-696.671000		
1496.000000	-696.720000		
1496.500000	-696.956000		
1497.000000	-696.972000		
1497.500000	-696.938000		
1498.000000	-697.212000		
1498.500000	-697.222000		
1499.000000	-696.967000		
1499.500000	-697.089000		
1500.000000	-697.161000		
1500.500000	-696.950000		
1501.000000	-696.792000		
1501.500000	-696.961000		
1502.000000	-696.849000		
1502.500000	-696.461000		
1503.000000	-696.259000		
1503.500000	-696.370000		
1504.000000	-696.505000		
1504.500000	-696.495000		
1505.000000	-696.396000		
1505.500000	-696.410000		
1506.000000	-696.770000		
1506.500000	-697.320000		
1507.001000	-697.322000		
1507.500000	-697.261000		
