Date:	Wed, Dec 25, 2013		
measured by:	Rotem		
Nir's alumina sample			
Time [s]	CPD stream	Light	SPV
288.500000	0.894000		
289.000000	0.893900		
289.500000	0.893300		
290.000000	0.892800		
290.500000	0.892700		
291.000000	0.892300		
291.500000	0.892600		
292.000000	0.892700		
292.500000	0.892800		
293.000000	0.893000		
293.500000	0.893400		
294.000000	0.893500		
294.500000	0.893500		
295.000000	0.893400		
295.500000	0.893600		
296.000000	0.893400		
296.500000	0.893100		
297.000000	0.893300		
297.500000	0.893500		
298.000000	0.893300		
298.500000	0.893200		
299.000000	0.893500		
299.500000	0.893500		
300.000000	0.893500		
300.500000	0.893400		
301.000000	0.893000		
301.500000	0.893300		
302.000000	0.892800		
302.500000	0.893100		
303.000000	0.893300		
303.500000	0.893000		
304.000000	0.892600		
304.500000	0.893300		
305.000000	0.893200		
305.500000	0.893000		
306.000000	0.892900		
306.500000	0.893100		
307.000000	0.893000		
307.500000	0.892800		
308.000000	0.893300		
308.500000	0.893100		
309.000000	0.893500		
309.500000	0.893200		
310.000000	0.893400		
310.500000	0.892500		
311.000000	0.892900		
311.500000	0.892600		
312.000000	0.892300		
312.500000	0.892600		
313.000000	0.892200		
313.500000	0.891400		
314.000000	0.891800		
314.500000	0.892000		
315.000000	0.891700		
315.500000	0.891500		
316.000000	0.891900		
316.500000	0.891500		
317.000000	0.891400		
317.500000	0.891400		
318.000000	0.891400		
318.500000	0.891700		
319.000000	0.891500		
319.500000	0.891700		
320.000000	0.891500		
320.500000	0.891900		
321.000000	0.891600		
321.500000	0.891300		
322.000000	0.891300		
322.500000	0.891400		
323.000000	0.890900		
323.500000	0.890400		
324.000000	0.890800		
324.500000	0.890600		
325.000000	0.891100		
325.500000	0.890700		
326.000000	0.890700		
326.500000	0.890100		
327.000000	0.891400		
327.500000	0.891400		
328.000000	0.891900		
328.500000	0.892400		
329.000000	0.892400		
329.500000	0.892600		
330.000000	0.892900		
330.500000	0.892800		
331.000000	0.893100		
331.500000	0.893100		
332.000000	0.893500		
332.500000	0.893300		
333.000000	0.893800		
333.500000	0.893600		
334.000000	0.893100		
334.500000	0.893900		
335.000000	0.893800		
335.500000	0.893200		
336.000000	0.893600		
336.500000	0.893400		
337.000000	0.894100		
337.500000	0.894000		
338.000000	0.893200		
338.500000	0.893400		
339.000000	0.892900		
339.500000	0.892600		
340.000000	0.893200		
340.500000	0.893200		
341.000000	0.893000		
341.500000	0.892300		
342.000000	0.892400		
342.500000	0.892500		
343.000000	0.893000		
343.500000	0.891800		
344.000000	0.892200		
344.500000	0.892200		
345.000000	0.892000		
345.500000	0.892600		
346.000000	0.892500		
346.500000	0.892300		
347.000000	0.892700		
347.500000	0.893300		
348.000000	0.892700		
348.500000	0.892300		
349.000000	0.884100		
349.500000	0.885000		
350.000000	0.888400		
350.500000	0.892200		
351.000000	0.889400		
351.500000	0.891300		
352.000000	0.890700		
352.500000	0.885500		
353.000000	0.887000		
353.500000	0.889600		
354.000000	0.886000		
354.500000	0.883700		
355.000000	0.885800		
355.500000	0.880800		
356.000000	0.889400		
356.500000	0.891300		
357.000000	0.891600		
357.500000	0.891700		
358.000000	0.891600		
358.500000	0.891500		
359.000000	0.891200		
359.500000	0.891700		
360.000000	0.891200		
360.500000	0.891500		
361.000000	0.891200		
361.500000	0.890800		
362.000000	0.891000		
362.500000	0.891300		
363.000000	0.891200		
363.500000	0.891100		
364.000000	0.890700		
364.500000	0.890900		
365.000000	0.891800		
365.500000	0.871200		
366.000000	0.872600		
366.500000	0.891500		
367.000000	0.891800		
367.500000	0.891600		
368.000000	0.891500		
368.500000	0.891700		
369.000000	0.891800		
369.500000	0.891800		
370.000000	0.891800		
370.500000	0.892200		
371.000000	0.892400		
371.500000	0.892300		
372.000000	0.892300		
372.500000	0.892200		
373.000000	0.892500		
373.500000	0.893000		
374.000000	0.892700		
374.500000	0.893000		
375.000000	0.893500		
375.500000	-142.545500		
376.000000	-372.902000		
376.500000	-392.209000		
377.000000	-378.118000		
377.500000	-374.540000		
378.000000	-375.391000		
378.500000	-375.752000		
379.000000	-375.660000		
379.500000	-375.508000		
380.000000	-375.594000		
380.500000	-375.516000		
381.000000	-375.399000		
381.500000	-375.689000		
382.000000	-375.412000		
382.500000	-375.992000		
383.000000	-375.684000		
